seq1	XP_045812473.1	75.1	217	54	0	1	217	115	331	1.09e-116	346
seq1	CAJ2665403.1	75.1	217	54	0	1	217	117	333	1.17e-116	346
seq1	XP_045812472.1	75.1	217	54	0	1	217	115	331	1.58e-116	346
seq1	CAJ2665402.1	75.1	217	54	0	1	217	117	333	1.69e-116	346
seq1	XP_004489275.1	73.7	217	57	0	1	217	117	333	4.73e-116	345
seq1	NP_001352011.1	73.7	217	57	0	1	217	117	333	6.85e-116	345
seq1	AES74502.1	73.4	218	57	1	1	217	43	260	1.50e-114	338
seq1	XP_039691177.1	73.4	218	57	1	1	217	43	260	2.20e-114	338
seq1	CAJ1946725.1	72.8	217	59	0	1	217	112	328	2.66e-114	340
seq1	KAK2400872.1	74.2	217	56	0	1	217	280	496	1.22e-113	345
seq115	1EKJ_A	75.0	200	50	0	1	200	11	210	2.30e-105	313
seq115	KAI5442402.1	75.0	200	50	0	1	200	118	317	8.33e-104	313
seq115	NP_001414311.1	75.0	200	50	0	1	200	118	317	8.61e-104	313
seq115	NP_001414310.1	75.0	200	50	0	1	200	118	317	1.23e-103	313
seq115	AAA33652.1	74.5	200	51	0	1	200	119	318	3.60e-103	311
seq115	CAK8533651.1	73.5	200	53	0	1	200	118	317	2.84e-102	309
seq115	CAK8533650.1	73.5	200	53	0	1	200	118	317	4.07e-102	309
seq115	PNX94445.1	72.0	200	56	0	1	200	37	236	3.59e-101	303
seq115	CAJ2665405.1	72.0	200	56	0	1	200	56	255	6.84e-101	303
seq115	CAI8594493.1	72.0	200	56	0	1	200	117	316	9.14e-101	305
seq115	CAJ2665404.1	72.0	200	56	0	1	200	56	255	9.91e-101	303
seq115	KAE9620120.1	72.5	200	55	0	1	200	110	309	1.02e-100	305
seq115	XP_004489275.1	71.5	200	57	0	1	200	123	322	3.14e-100	304
seq115	NP_001352011.1	71.5	200	57	0	1	200	123	322	4.49e-100	304
seq115	XP_045812473.1	72.0	200	56	0	1	200	121	320	5.93e-100	303
seq115	CAJ2665403.1	72.0	200	56	0	1	200	123	322	6.32e-100	303
seq115	KAK2419660.1	72.0	200	56	0	1	200	126	325	6.97e-100	303
seq115	XP_058752145.1	71.5	200	57	0	1	200	119	318	7.87e-100	303
seq115	XP_058778668.1	71.5	200	57	0	1	200	119	318	7.87e-100	303
seq115	XP_045812472.1	72.0	200	56	0	1	200	121	320	8.47e-100	303
seq115	KAK8469936.1	71.0	200	58	0	1	200	48	247	8.59e-100	300
seq115	CAJ2665402.1	72.0	200	56	0	1	200	123	322	9.03e-100	303
seq115	WJX65378.1	72.0	200	56	0	1	200	126	325	9.95e-100	303
seq115	XP_058752144.1	71.5	200	57	0	1	200	119	318	1.13e-99	303
seq115	XP_058778667.1	71.5	200	57	0	1	200	119	318	1.13e-99	303
NoName	1EKJ_A	44.9	236	109	5	3	238	7	221	1.17e-57	193
NoName	NP_001414311.1	44.9	236	109	5	3	238	114	328	2.71e-56	193
NoName	NP_001414310.1	44.9	236	109	5	3	238	114	328	3.66e-56	193
NoName	AAA33652.1	44.9	236	109	5	3	238	115	329	7.85e-56	192
NoName	KAI5442402.1	44.7	235	109	5	3	237	114	327	1.05e-55	192
NoName	CAI8594493.1	44.5	236	110	5	3	238	113	327	1.41e-55	192
NoName	CAK8533651.1	44.1	236	111	5	3	238	114	328	4.29e-55	190
NoName	CAK8533650.1	44.1	236	111	5	3	238	114	328	5.78e-55	190
NoName	PNX94445.1	42.8	236	114	5	3	238	33	247	1.53e-53	184
NoName	XP_058752145.1	42.8	236	114	5	3	238	115	329	2.77e-53	186
NoName	XP_058778668.1	42.8	236	114	5	3	238	115	329	2.77e-53	186
NoName	XP_058752144.1	42.8	236	114	5	3	238	115	329	3.71e-53	186
NoName	XP_058778667.1	42.8	236	114	5	3	238	115	329	3.71e-53	186
NoName	CAJ2665405.1	42.8	236	114	5	3	238	52	266	3.78e-53	183
NoName	XP_004489275.1	42.8	236	114	5	3	238	119	333	4.35e-53	185
NoName	CAJ2665404.1	42.8	236	114	5	3	238	52	266	5.20e-53	183
NoName	NP_001352011.1	42.8	236	114	5	3	238	119	333	5.82e-53	185
NoName	XP_040871114.1	42.9	238	111	6	3	238	44	258	5.83e-53	183
NoName	RZB45880.1	42.9	238	111	6	3	238	44	258	5.99e-53	182
NoName	NP_001347327.1	42.9	238	111	6	3	238	44	258	8.25e-53	182
NoName	XP_045812473.1	42.8	236	114	5	3	238	117	331	2.31e-52	183
NoName	CAJ2665403.1	42.8	236	114	5	3	238	119	333	2.44e-52	183
NoName	NP_001341715.1	42.9	238	111	6	3	238	114	328	3.01e-52	183
NoName	XP_045812472.1	42.8	236	114	5	3	238	117	331	3.09e-52	183
NoName	CAJ2665402.1	42.8	236	114	5	3	238	119	333	3.25e-52	183
seq1738	KAF4362405.1	23.6	191	141	3	11	199	69	256	3.53e-10	70.1
seq1738	KAB5524978.1	28.8	160	107	5	41	197	46	201	3.64e-09	66.6
seq2009	1EKJ_A	31.9	207	138	3	1	204	14	220	1.62e-18	91.7
seq2009	KAI5442402.1	31.9	207	138	3	1	204	121	327	9.36e-18	91.7
seq2009	NP_001414311.1	31.9	207	138	3	1	204	121	327	9.48e-18	91.7
seq2009	AAA33652.1	31.9	207	138	3	1	204	122	328	9.60e-18	91.7
seq2009	NP_001414310.1	31.9	207	138	3	1	204	121	327	1.08e-17	91.7
seq2009	CAK8533651.1	31.4	207	139	3	1	204	121	327	2.53e-17	90.5
seq2009	CAK8533650.1	31.4	207	139	3	1	204	121	327	2.87e-17	90.5
seq2009	CAI8594493.1	30.9	207	140	3	1	204	120	326	3.93e-17	90.1
seq2009	XP_021760806.1	30.0	190	130	3	9	195	124	313	2.66e-16	87.8
seq2009	XP_015967062.1	29.0	207	144	3	1	204	123	329	3.49e-16	87.4
seq2009	XP_057761472.1	29.0	207	144	3	1	204	123	329	3.49e-16	87.4
seq2009	XP_016203313.1	29.0	207	144	3	1	204	123	329	3.49e-16	87.4
seq2009	XP_016203312.1	29.0	207	144	3	1	204	123	329	3.96e-16	87.4
seq2009	XP_015967061.1	29.0	207	144	3	1	204	123	329	3.96e-16	87.4
seq2009	XP_057761471.1	29.0	207	144	3	1	204	123	329	3.96e-16	87.4
seq2009	XP_021741723.1	30.0	190	130	3	9	195	124	313	5.09e-16	87.0
seq2009	XP_047314996.1	30.0	190	130	3	9	195	133	322	5.58e-16	87.0
seq2009	PNX94445.1	30.0	207	142	3	1	204	40	246	5.65e-16	85.5
seq2009	XP_040871114.1	29.5	207	143	3	1	204	51	257	5.80e-16	85.9
seq2009	RZB45880.1	29.5	207	143	3	1	204	51	257	6.78e-16	85.5
seq2009	XP_004489275.1	30.0	207	142	3	1	204	126	332	6.89e-16	86.7
seq2009	KAK7271674.1	30.4	207	141	3	1	204	123	329	7.48e-16	86.7
seq2009	NP_001352011.1	30.0	207	142	3	1	204	126	332	7.70e-16	86.7
seq2009	NP_001347327.1	29.5	207	143	3	1	204	51	257	8.07e-16	85.5
seq2009	XP_058752145.1	30.0	207	142	3	1	204	122	328	9.13e-16	86.3
seq1904	1EKJ_A	35.3	207	131	3	1	204	14	220	8.75e-27	113
seq1904	KAI5442402.1	35.3	207	131	3	1	204	121	327	8.15e-26	113
seq1904	NP_001414311.1	35.3	207	131	3	1	204	121	327	8.29e-26	113
seq1904	AAA33652.1	35.3	207	131	3	1	204	122	328	8.43e-26	113
seq1904	NP_001414310.1	35.3	207	131	3	1	204	121	327	1.00e-25	113
seq1904	CAI8594493.1	34.3	207	133	3	1	204	120	326	5.22e-25	111
seq1904	CAK8533651.1	34.3	207	133	3	1	204	121	327	6.18e-25	110
seq1904	CAK8533650.1	34.3	207	133	3	1	204	121	327	7.41e-25	110
seq1904	KAJ4960635.1	33.3	204	133	3	4	204	124	327	2.01e-24	109
seq1904	XP_004489275.1	33.3	207	135	3	1	204	126	332	3.56e-24	108
seq1904	NP_001352011.1	33.3	207	135	3	1	204	126	332	4.24e-24	108
seq1904	AAA34026.1	32.2	199	132	3	4	199	50	248	4.35e-24	107
seq1904	XP_058752145.1	33.8	207	134	3	1	204	122	328	4.66e-24	108
seq1904	XP_058778668.1	33.8	207	134	3	1	204	122	328	4.66e-24	108
seq1904	XP_021760806.1	32.2	199	132	3	4	199	119	317	5.13e-24	108
seq1904	PNX94445.1	33.8	207	134	3	1	204	40	246	5.25e-24	106
seq1904	XP_058752144.1	33.8	207	134	3	1	204	122	328	5.56e-24	108
seq1904	XP_058778667.1	33.8	207	134	3	1	204	122	328	5.56e-24	108
seq1904	AEV42276.1	32.8	204	134	3	4	204	121	324	6.09e-24	108
seq1904	AES74502.1	32.9	207	136	3	1	204	53	259	9.71e-24	106
seq1904	XP_021741723.1	32.7	199	131	3	4	199	119	317	9.99e-24	107
seq1904	CAJ2665405.1	33.8	207	134	3	1	204	59	265	1.10e-23	106
seq1904	OWM71541.1	32.7	205	133	5	4	204	65	268	1.17e-23	106
seq1904	XP_031379637.1	32.7	205	133	5	4	204	54	257	1.19e-23	106
seq1904	1707317A	32.2	199	132	3	4	199	50	248	1.20e-23	105
seq1884	CAK8533651.1	31.4	207	138	4	1	203	121	327	1.74e-16	88.2
seq1884	CAK8533650.1	31.4	207	138	4	1	203	121	327	1.96e-16	88.2
seq1884	KAK7316446.1	31.4	207	138	4	1	203	129	335	3.63e-16	87.4
seq1884	1EKJ_A	30.9	207	139	4	1	203	14	220	4.78e-16	85.1
seq1884	CAI8594493.1	30.9	207	139	4	1	203	120	326	7.07e-16	86.7
seq1884	XP_040871114.1	31.4	204	136	4	4	203	54	257	7.86e-16	85.5
seq1884	CAL0298956.1	31.9	207	137	4	1	203	120	326	1.66e-15	85.5
seq1884	NP_001341715.1	31.4	204	136	4	4	203	124	327	1.68e-15	85.5
seq1884	RZB45880.1	31.4	204	136	4	4	203	54	257	1.79e-15	84.3
seq1884	NP_001341716.1	31.4	204	136	4	4	203	124	327	1.88e-15	85.5
seq1884	NP_001347327.1	31.4	204	136	4	4	203	54	257	2.12e-15	84.3
seq1884	KAI5442402.1	30.9	207	139	4	1	203	121	327	2.30e-15	85.1
seq1884	NP_001414311.1	30.9	207	139	4	1	203	121	327	2.33e-15	85.1
seq1884	AAA33652.1	30.9	207	139	4	1	203	122	328	2.35e-15	85.1
seq1884	NP_001414310.1	30.9	207	139	4	1	203	121	327	2.60e-15	85.1
seq1884	KAE9620120.1	30.9	207	139	4	1	203	113	319	4.08e-15	84.3
seq1884	KAE9590429.1	30.9	207	139	4	1	203	118	324	4.30e-15	84.3
seq1884	XP_019428618.1	30.9	207	139	4	1	203	121	327	4.44e-15	84.3
seq1884	NP_001347325.1	31.4	204	136	4	4	203	126	329	4.53e-15	84.3
seq1884	XP_028217907.1	31.4	204	136	4	4	203	127	330	4.58e-15	84.3
seq1884	XP_004489275.1	30.0	207	141	4	1	203	126	332	4.67e-15	84.3
seq1884	XP_019428617.1	30.9	207	139	4	1	203	121	327	4.99e-15	84.3
seq1884	NP_001347326.1	31.4	204	136	4	4	203	126	329	5.04e-15	84.3
seq1884	XP_028217906.1	31.4	204	136	4	4	203	127	330	5.08e-15	84.3
seq1884	NP_001352011.1	30.0	207	141	4	1	203	126	332	5.18e-15	84.3
seq2003	CAK8533651.1	30.9	204	137	4	4	203	124	327	5.84e-14	81.3
seq2003	CAK8533650.1	30.9	204	137	4	4	203	124	327	6.44e-14	81.3
seq2003	1EKJ_A	29.9	204	139	4	4	203	17	220	1.93e-13	78.2
seq2003	XP_040871114.1	30.4	204	138	4	4	203	54	257	2.10e-13	79.0
seq2003	KAK7316446.1	30.4	204	138	4	4	203	132	335	2.26e-13	79.7
seq2003	CAI8594493.1	30.4	204	138	4	4	203	123	326	2.29e-13	79.7
seq2003	NP_001341715.1	30.4	204	138	4	4	203	124	327	4.00e-13	79.0
seq2003	NP_001341716.1	30.4	204	138	4	4	203	124	327	4.38e-13	79.0
seq2003	RZB45880.1	29.9	204	139	4	4	203	54	257	4.81e-13	77.8
seq2003	NP_001347327.1	29.9	204	139	4	4	203	54	257	5.59e-13	77.8
seq2003	KAI5442402.1	29.9	204	139	4	4	203	124	327	7.51e-13	78.2
seq2003	CAL0298956.1	30.9	204	137	4	4	203	123	326	7.51e-13	78.2
seq2003	NP_001414311.1	29.9	204	139	4	4	203	124	327	7.58e-13	78.2
seq2003	AAA33652.1	29.9	204	139	4	4	203	125	328	7.64e-13	78.2
seq2003	NP_001414310.1	29.9	204	139	4	4	203	124	327	8.27e-13	78.2
seq2003	KAE9620120.1	29.9	204	139	4	4	203	116	319	9.74e-13	77.8
seq2003	NP_001347325.1	29.9	204	139	4	4	203	126	329	1.06e-12	77.8
seq2003	XP_028217907.1	29.9	204	139	4	4	203	127	330	1.07e-12	77.8
seq2003	NP_001347326.1	29.9	204	139	4	4	203	126	329	1.15e-12	77.8
seq2003	XP_028217906.1	29.9	204	139	4	4	203	127	330	1.16e-12	77.8
seq2003	KAK7381400.1	29.9	204	139	4	4	203	128	331	1.48e-12	77.4
seq2003	XP_004489275.1	29.4	204	140	4	4	203	129	332	1.49e-12	77.4
seq2003	NP_001352011.1	29.4	204	140	4	4	203	129	332	1.62e-12	77.4
seq2003	1707317A	29.8	208	134	5	4	203	50	253	1.69e-12	76.3
seq2003	AAA34026.1	29.8	208	134	5	4	203	50	253	1.69e-12	76.3
seq1977	AAA34026.1	34.2	199	125	4	4	197	50	247	9.45e-22	100
seq1977	CAL0298956.1	34.8	207	131	4	1	203	120	326	1.25e-21	102
seq1977	KAK7316446.1	35.4	209	127	7	1	203	129	335	1.43e-21	102
seq1977	XP_040871114.1	34.5	194	123	4	14	203	64	257	1.77e-21	100
seq1977	1707317A	34.2	199	125	4	4	197	50	247	2.60e-21	99.8
seq1977	RZB45880.1	34.0	194	124	4	14	203	64	257	3.94e-21	99.4
seq1977	NP_001341715.1	34.5	194	123	4	14	203	134	327	4.77e-21	100
seq1977	NP_001347327.1	34.0	194	124	4	14	203	64	257	4.86e-21	99.4
seq1977	1EKJ_A	35.9	209	126	7	1	203	14	220	5.03e-21	98.2
seq1977	KAK7381400.1	34.3	204	130	4	4	203	128	331	5.06e-21	100
seq1977	XP_019452889.1	33.8	207	133	4	1	203	126	332	5.13e-21	100
seq1977	NP_001341716.1	34.5	194	123	4	14	203	134	327	5.58e-21	100
seq1977	XP_019452888.1	33.8	207	133	4	1	203	126	332	6.06e-21	100
seq1977	CAK8533651.1	34.3	207	132	4	1	203	121	327	6.65e-21	100
seq1977	XP_027357786.1	34.0	194	124	4	14	203	65	258	6.93e-21	99.0
seq1977	CAK8533650.1	34.3	207	132	4	1	203	121	327	7.76e-21	100
seq1977	XP_061363215.1	34.5	194	123	4	14	203	135	328	7.87e-21	100
seq1977	KAE9620120.1	33.3	207	134	4	1	203	113	319	8.22e-21	99.8
seq1977	KAE9590429.1	33.3	207	134	4	1	203	118	324	8.86e-21	99.8
seq1977	XP_056693092.1	33.7	199	126	4	4	197	50	247	8.99e-21	98.6
seq1977	RDX74786.1	34.5	194	123	4	14	203	147	340	9.22e-21	100
seq1977	XP_020203208.1	33.8	204	131	4	4	203	54	257	9.51e-21	98.6
seq1977	XP_061363216.1	34.5	194	123	4	14	203	135	328	1.31e-20	99.4
seq1977	NP_001347325.1	34.0	194	124	4	14	203	136	329	1.32e-20	99.4
seq1977	OWM71541.1	32.5	212	123	6	4	203	65	268	1.33e-20	98.2
seq2144	1EKJ_A	32.7	199	127	4	9	200	22	220	8.26e-17	87.0
seq2144	KAI5442402.1	32.7	199	127	4	9	200	129	327	4.20e-16	87.0
seq2144	NP_001414311.1	32.7	199	127	4	9	200	129	327	4.25e-16	87.0
seq2144	AAA33652.1	32.7	199	127	4	9	200	130	328	4.30e-16	87.0
seq2144	NP_001414310.1	32.7	199	127	4	9	200	129	327	4.77e-16	87.0
seq2144	CAI8594493.1	32.7	199	127	4	9	200	128	326	9.02e-16	86.3
seq2144	XP_004489275.1	32.7	199	127	4	9	200	134	332	1.19e-15	85.9
seq2144	NP_001352011.1	32.7	199	127	4	9	200	134	332	1.32e-15	85.9
seq2144	PNX94445.1	32.0	203	123	6	9	200	48	246	2.68e-15	83.6
seq2144	CAK8533651.1	32.2	199	128	4	9	200	129	327	2.97e-15	84.7
seq2144	CAK8533650.1	32.2	199	128	4	9	200	129	327	3.31e-15	84.7
seq2144	CAJ2665405.1	32.0	203	123	6	9	200	67	265	5.04e-15	83.2
seq2144	XP_058752145.1	31.7	199	129	4	9	200	130	328	5.73e-15	84.0
seq2144	XP_058778668.1	31.7	199	129	4	9	200	130	328	5.73e-15	84.0
seq2144	CAJ2665404.1	32.0	203	123	6	9	200	67	265	5.91e-15	83.2
seq2144	XP_058752144.1	31.7	199	129	4	9	200	130	328	6.37e-15	84.0
seq2144	XP_058778667.1	31.7	199	129	4	9	200	130	328	6.37e-15	84.0
seq2144	XP_045812473.1	32.0	203	123	6	9	200	132	330	1.11e-14	83.2
seq2144	CAJ2665403.1	32.0	203	123	6	9	200	134	332	1.14e-14	83.2
seq2144	KAK2419660.1	32.0	203	123	6	9	200	137	335	1.17e-14	83.2
seq2144	KAK7316446.1	31.2	199	130	4	9	200	137	335	1.17e-14	83.2
seq2144	XP_045812472.1	32.0	203	123	6	9	200	132	330	1.23e-14	83.2
seq2144	CAJ2665402.1	32.0	203	123	6	9	200	134	332	1.26e-14	83.2
seq2144	WJX65378.1	32.0	203	123	6	9	200	137	335	1.29e-14	83.2
seq2144	XP_040871114.1	31.7	199	129	5	9	200	59	257	1.96e-14	81.6
seq1834	XP_009783083.1	25.4	201	144	1	7	207	55	249	1.15e-13	79.7
seq1834	XP_016496915.1	25.4	201	144	1	7	207	55	249	1.60e-13	79.3
seq1834	XP_009597723.1	24.9	201	145	1	7	207	55	249	2.22e-13	79.0
seq1834	XP_019234142.1	25.4	201	144	1	7	207	55	249	3.08e-13	78.6
seq1834	OIT08911.1	24.9	201	145	1	7	207	38	232	2.37e-12	75.9
seq1834	XP_016559087.2	24.6	207	132	4	7	204	54	245	2.90e-11	73.2
seq1834	PHU25559.1	24.6	207	132	4	7	204	54	245	2.90e-11	73.2
seq1834	PHT29426.1	24.6	207	132	4	7	204	54	245	4.00e-11	72.8
seq1834	XP_009609431.3	25.3	174	124	1	34	207	2	169	1.11e-10	70.1
seq1834	XP_009774414.1	23.4	201	148	1	7	207	55	249	1.48e-10	71.2
seq1834	XP_016493094.1	23.4	201	148	1	7	207	59	253	1.55e-10	71.2
seq1834	XP_019266830.1	24.2	198	144	1	7	204	55	246	2.04e-10	70.9
seq1834	XP_016492964.1	23.4	201	148	1	7	207	109	303	2.51e-10	71.2
seq1834	XP_016492890.1	23.4	201	148	1	7	207	113	307	2.58e-10	71.2
seq1834	XP_019242547.1	24.4	209	144	3	7	207	37	239	6.54e-10	69.3
seq1834	XP_062115571.1	24.0	208	134	3	7	205	56	248	4.61e-09	67.0
seq1834	XP_062115569.1	24.0	208	134	3	7	205	56	248	4.61e-09	67.0
seq1834	XP_062115567.1	24.4	209	132	4	7	205	56	248	1.66e-08	65.5
seq1834	MCD9638792.1	22.5	204	132	3	7	206	54	235	1.69e-08	65.5
seq1834	XP_062115568.1	24.4	209	132	4	7	205	56	248	1.75e-08	65.5
seq1834	XP_062116291.1	24.4	209	132	4	7	205	64	256	4.67e-08	64.3
seq1834	XP_062115565.1	23.6	208	135	3	7	205	56	248	1.53e-07	62.8
seq1834	KAF4378111.1	28.0	175	108	4	34	202	94	256	8.19e-07	60.8
seq1834	XP_030492915.2	28.0	175	108	4	34	202	96	258	8.33e-07	60.8
seq1834	XP_016486232.1	26.6	128	88	1	7	134	55	176	2.83e-06	58.2
seq347	XP_022158917.1	34.5	197	128	1	7	203	53	248	6.73e-34	132
seq347	XP_022158916.1	34.5	197	128	1	7	203	126	321	2.74e-33	132
seq347	XP_022158915.1	34.5	197	128	1	7	203	126	321	3.44e-33	132
seq347	KAI3892696.1	34.5	197	128	1	7	203	63	258	1.43e-32	129
seq347	XP_026460118.1	34.5	197	128	1	7	203	56	251	4.14e-32	128
seq347	KAI3833461.1	34.5	197	123	2	7	203	55	245	4.98e-30	122
seq347	KAI3892695.1	32.7	196	129	2	7	202	65	257	6.76e-30	122
seq347	MCL7045343.1	32.8	201	131	3	7	203	98	298	7.79e-29	120
seq347	KAJ8641906.1	31.8	192	130	1	12	203	127	317	9.13e-29	120
seq347	CAA2994593.1	29.4	197	138	1	7	203	54	249	1.52e-28	119
seq347	XP_054810358.1	29.4	194	136	1	10	203	78	270	2.16e-26	113
seq347	XP_054791774.1	28.9	194	137	1	10	203	78	270	8.36e-26	112
seq347	KAK4261313.1	28.4	194	138	1	10	203	56	248	5.63e-25	109
seq347	KAB5524978.1	30.5	190	131	1	13	202	16	204	8.39e-25	107
seq347	KAK4261312.1	28.4	194	138	1	10	203	78	270	8.92e-25	109
seq347	KAF4362405.1	26.3	190	139	1	13	202	69	257	1.76e-15	84.3
seq347	XP_016453091.1	28.6	140	100	0	64	203	51	190	1.82e-12	75.1
seq1014	CAJ1961336.1	27.0	196	137	4	10	203	89	280	2.40e-06	59.7
seq1014	XP_022642751.1	26.1	188	124	4	28	203	40	224	4.23e-06	58.5
seq1014	XP_017434250.1	26.1	188	124	4	28	203	40	224	4.23e-06	58.5
seq1014	XP_047161011.1	26.1	188	124	4	28	203	40	224	4.23e-06	58.5
seq1014	XP_014516911.1	26.1	188	124	4	28	203	96	280	6.05e-06	58.5
seq1014	XP_047161010.1	26.1	188	124	4	28	203	96	280	6.05e-06	58.5
seq1014	XP_017434248.1	26.1	188	124	4	28	203	96	280	6.05e-06	58.5
seq1014	KOM53946.1	27.5	167	116	3	39	203	117	280	1.12e-05	57.8
seq1014	KAK7331754.1	26.3	167	118	3	39	203	117	280	1.75e-04	54.3
seq1041	KAJ4824501.1	28.5	200	132	4	5	199	53	246	7.29e-17	88.2
seq1041	MDG2417287.1	25.0	160	114	3	38	194	49	205	2.52e-07	61.6
seq1041	MDC0032388.1	39.4	71	43	0	38	108	11	81	9.39e-07	57.4
seq1041	WP_142833821.1	25.5	192	123	5	25	205	30	212	1.62e-06	59.3
seq1041	MDC3204566.1	23.8	168	123	4	29	194	28	192	2.78e-06	58.5
seq1041	OUX31865.1	24.3	173	125	3	25	194	27	196	2.92e-06	58.5
seq1041	WP_020043170.1	25.1	175	124	2	25	195	30	201	3.07e-06	58.5
seq1041	MDC3208631.1	23.8	168	123	3	29	194	28	192	5.28e-06	57.8
seq1041	MDC3263235.1	23.5	183	130	3	6	183	12	189	5.80e-06	57.8
seq1041	MDA9591551.1	23.5	162	118	3	25	183	31	189	5.80e-06	57.8
seq1041	MDA9613708.1	23.5	183	130	3	6	183	12	189	5.80e-06	57.8
seq1041	MFL2900316.1	23.8	168	123	3	29	194	28	192	7.26e-06	57.4
seq1041	MFL2899878.1	25.0	160	114	3	38	194	49	205	8.41e-06	57.4
seq1041	WP_108257645.1	25.6	176	123	4	25	195	37	209	8.68e-06	57.4
seq1041	WP_172330474.1	26.0	177	121	5	25	195	37	209	8.68e-06	57.4
seq1041	MDC3144412.1	23.0	204	140	5	4	204	25	214	9.40e-06	57.4
seq1041	MDA7688269.1	25.0	160	114	3	38	194	49	205	1.16e-05	57.0
seq1041	WP_353345487.1	25.5	184	121	4	25	194	30	211	1.52e-05	56.6
seq1041	MDB9817815.1	25.0	164	113	3	25	183	31	189	2.06e-05	56.2
seq1041	MAX72793.1	25.0	176	125	3	29	199	33	206	2.09e-05	56.2
seq1041	HVL21443.1	23.6	195	141	3	8	195	10	203	2.11e-05	56.2
seq1041	WP_348407352.1	26.8	157	104	4	29	180	33	183	2.86e-05	55.8
seq1041	WP_252945731.1	22.8	184	134	3	17	195	23	203	3.97e-05	55.5
seq1041	MDZ7904514.1	26.7	150	103	2	38	183	43	189	5.33e-05	55.1
seq1041	WP_224855915.1	23.0	161	117	2	38	194	43	200	7.30e-05	54.7
seq720	MEE3155668.1	26.9	167	115	4	36	199	43	205	3.52e-04	52.8
seq720	WP_039393456.1	26.9	167	115	4	36	199	43	205	3.52e-04	52.8
seq720	WP_148626735.1	26.3	167	116	4	36	199	43	205	9.00e-04	51.6
seq914	KAK9090423.1	31.9	188	125	2	11	196	62	248	3.98e-23	104
seq914	KAK9104466.1	31.9	188	125	2	11	196	62	248	3.03e-22	102
seq914	KAK9113749.1	31.9	188	125	2	11	196	62	248	3.03e-22	102
seq914	KAK8996081.1	30.1	193	126	3	11	198	95	283	2.53e-18	92.4
